committee_id,state,zipcode,transaction_date,transaction_amount
C00010603,NM,871222788,12042016,25
C00581199,AZ,85253,11302016,100
C00010603,NC,288032195,12122016,5
C00010603,IN,478500044,12132016,10
C00286807,CA,93534,12202016,20
C00575795,MD,211081420,12092016,25
C00010603,MA,018101105,12062016,50
C00552786,WA,991418688,12082016,45
C00575795,NY,111014706,12092016,100
C00458000,CA,90027,12312016,10
C00010603,SD,571082226,12162016,10
C00010603,MT,593540105,12262016,10
C00528596,CA,95928,12052016,25
C00010603,TX,787452638,12302016,250
C00458000,MI,48740,12042016,25
C00620518,IN,460523146,12062016,-250
C00580100,FL,34103,12012016,900
C00010603,OK,735078837,12282016,10
C00010603,CA,954093058,12282016,25
C00033555,AR,72579,12012016,5
C00267849,FL,33137,12312016,25
C00019331,WI,532113215,12302016,25
C00010603,TX,799254029,12192016,10
C00010603,CA,950059209,12262016,25
C00575795,PA,190874828,12142016,50
C00010603,MA,024721904,12082016,25
C00581199,AL,35802,11302016,100
C00575795,MA,026430835,12102016,37
C00431429,CT,06279,12092016,20
C00019331,WI,53213,12292016,3
C00237198,OK,74940,12312016,-2700
C00010603,OK,731121256,12162016,25
C00010603,CA,913552708,12092016,10
C00010603,CA,945027062,12062016,10
C00010603,VA,201914252,12162016,25
C00230789,CA,91367,12302016,20
C00608398,LA,70130,12012016,200
C00580100,CA,92678,12012016,-250
C00458000,MI,48191,12182016,10
C00580100,WA,98053,12212016,-74
C00575795,NY,103054623,11302016,25
C00010603,CA,947081412,12152016,10
C00580100,FL,33301,12032016,50
C00021121,NY,12025,12222016,23
C00010603,WI,537194949,12122016,10
C00174227,VA,22102,12302016,5000
C00580100,MI,48506,12302016,250
C00493825,FL,334183997,12012016,1000000
C00010603,GA,303422439,12052016,50
C00010603,CA,920191213,12272016,10
C00073056,MD,212284249,12312016,144
C00010603,VA,222052009,12092016,50
C00010603,PR,009023214,12212016,50
C00010603,KY,402122310,12062016,10
C00423871,NC,28210,12012016,100
C00580100,WA,98053,12102016,74
C00575795,CA,917113814,12142016,25
C00010603,CA,910013000,12312016,25
C00033555,AR,71854,12012016,5
C00425975,NC,282700000,12302016,40
C00010603,CT,063572026,12062016,25
C00591768,MD,218131727,12082016,960
C00033555,TN,38555,12222016,10
C00580100,IN,46321,12132016,227
C00010603,VA,220306652,12012016,10
C00608398,LA,70115,12102016,2700
C00325076,CA,93314,12312016,20
C00010603,MA,018543945,12172016,10
C00428094,CO,80237,12162016,50
C00010603,CA,900192543,12282016,25
C00213512,CA,907031360,12182016,50
C00575795,AZ,856298838,12012016,25
C00230789,CA,91367,12162016,10
C00523225,ME,03903,12232016,20
C00608398,LA,70360,12012016,1000
C00010603,AK,996456967,12172016,25
C00010603,WA,981053407,12282016,25
C00458000,CA,90068,11302016,3
C00550491,MO,63101,12062016,25
C00010603,CA,954484216,12282016,25
C00010603,WA,981081672,12092016,25
C00033555,TN,38555,12012016,10
C00425975,PA,175220000,12162016,50
C00580100,NM,88119,12082016,148
C00010603,IL,612849724,12072016,25
C00286807,MD,20785,12202016,50
C00010603,AZ,857499595,12132016,10
C00010603,FL,327075945,12272016,10
C00575795,CT,068774551,12212016,7
C00010603,CA,945832139,12132016,25
C00010603,OH,452082550,12232016,25
C00073056,FL,34769,11302016,15
C00581199,NY,10025,12072016,50
C00575795,NC,276146955,12212016,25
C00552786,WA,992043405,12052016,50
C00002972,OH,433010501,12082016,40
C00362707,CA,95134,12312016,115
C00428581,IL,62533,12312016,16
C00025254,MN,554062365,12272016,20
C00010603,PA,191183168,12292016,250
C00010603,CA,945582262,12012016,10
C00010603,AL,358011150,12302016,10
C00010603,CO,813014770,12272016,100
C00458000,PA,151431019,12252016,10
C00010603,AZ,852151318,12222016,10
C00010603,GA,300668011,12182016,10
C00033555,TX,77479,12222016,10
C00010603,CA,920107226,12022016,37
C00160937,SD,574016877,12272016,5
C00010603,CA,917802720,12272016,25
C00002972,AL,36109,11302016,19
C00010603,DE,198034804,12122016,10
C00580100,TX,78133,12012016,250
C00325076,FL,32225,12022016,50
C00010603,OR,972296463,12312016,10
C00575795,DE,199683405,12212016,25
C00010603,CA,953777109,12162016,50
C00019331,TX,750072223,12302016,38
C00458000,MD,20783,12252016,25
C00464297,FL,334014026,12062016,2000
C00580100,TX,77382,12272016,1000
C00458000,CO,80005,12182016,3
C00160937,SD,577308235,12082016,50
C00458000,NH,,12312016,3
C00010603,ND,582015649,12282016,10
C00010603,TX,787467988,12142016,10
C00580100,WA,98053,12212016,-74
C00010603,CA,960074823,12062016,10
C00010603,ID,838520447,12132016,250
C00458000,CA,92649,12182016,50
C00458000,CA,921272559,12112016,100
C00010603,GA,303242650,12112016,100
C00010603,ME,041051154,12272016,1000
C00010603,NV,891351309,12282016,25
C00010603,CA,902124562,12092016,50
C00010603,TX,799254029,12282016,10
C00010603,CA,945883592,12182016,25
C00010603,NY,146181047,12192016,10
C00410324,KY,42104,12312016,25
C00512236,OK,740374993,12192016,1000
C00581199,AR,72616,12052016,200
C00010603,MA,012579699,12062016,100
C00010603,MI,494416405,12262016,100
C00002972,VA,220306768,12082016,41
C00216184,CA,92109,12312016,100
C00002972,VA,201714583,12272016,41
C00431429,NY,12306,12232016,10
C00237495,CA,95814,12192016,133
C00230789,CA,95742,12302016,50
C00010603,AL,352114418,12062016,25
C00581199,AK,99567,11302016,100
C00608398,LA,70505,11302016,500
C00010603,OK,741372535,12282016,250
C00010603,MD,211132648,12092016,100
C00010603,NY,11420,12172016,10
C00010603,OR,970343609,12072016,10
C00325076,WI,53713,12062016,50
C00010603,FL,328043663,12192016,10
C00267849,TX,762485374,12312016,20
C00010603,PA,191194007,12152016,50
C00575795,NC,275268603,12162016,-35
C00580100,CA,95638,12282016,300
C00458000,TN,38117,12252016,3
C00010603,VT,054015288,12062016,25
C00010603,MI,481983655,12042016,10
C00010603,CA,949542363,12072016,25
C00010603,NJ,070836710,12012016,10
C00010603,GA,306054416,12082016,10
C00574889,GA,308094445,12282016,112
C00010603,CA,902665055,12072016,25
C00021121,NY,14201,12282016,500
C00010603,OR,972028654,12162016,50
C00010603,PA,190102258,12162016,3
C00425975,CA,945960000,12022016,200
C00580100,WA,98053,12212016,-74
C00002972,MO,638349389,12122016,250
C00010603,CA,947081023,12262016,10
C00550491,DC,20006,12062016,100
C00458000,MA,,12042016,25
C00010603,UT,841072191,12092016,150
C00010603,CA,945103023,12302016,250
C00073056,FL,336125554,11302016,22
C00010603,IL,612821113,12262016,10
C00010603,MA,021294303,12162016,10
C00010603,NY,139054222,12032016,10
C00613711,MA,02061,12082016,492
C00496075,IL,61107,12082016,100
C00010603,CA,960949003,11302016,100
C00580100,MI,48236,11302016,500
C00010603,NY,100111607,12272016,100
C00010603,CA,954729189,12092016,100
C00581199,CA,90034,11302016,150
C00341800,VA,22203,12302016,219
C00267849,WY,820098774,12312016,20
C00010603,CA,945495443,12152016,50
C00010603,SC,299283365,12072016,100
C00580100,MD,21794,12232016,250
C00458000,WA,98260,12252016,100
C00019331,WI,537045831,12222016,45
C00580100,NJ,08812,12182016,100
C00459255,VA,223012444,12132016,1000
C00010603,CA,913622202,12272016,50
C00458000,IA,52556,12182016,2
C00237495,CA,92780,12222016,437
C00033555,TX,78261,12222016,5
C00458000,NY,10282,12252016,25
C00575795,NY,104554717,12232016,25
C00580100,AL,36582,12172016,202
C00010603,OR,978389780,12232016,10
C00010603,NJ,088732243,12282016,10
C00580100,TX,76092,12102016,-250
C00010603,CA,921037400,12282016,10
C00002972,MD,208501026,12082016,20
C00010603,RI,028792369,12252016,10
C00458000,TX,778014407,12182016,20
C00575795,FL,342114990,12162016,-30
C00002972,IL,625605124,12192016,500
C00267849,FL,33037,12312016,25
C00458000,WA,98115,12312016,3
C00350785,OH,441164508,12122016,2600
C00010603,IL,603041524,12082016,5
C00010603,CA,946115185,12212016,10
C00010603,CA,947061056,12282016,10
C00010603,TX,787452710,12072016,10
C00010603,VA,220421201,12102016,10
C00010603,FL,341452321,12282016,25
C00010603,VA,201475508,12202016,50
C00010603,CA,939404312,12232016,10
C00010603,NY,126034408,12242016,25
C00550491,MO,63101,12062016,50
C00010603,,,11302016,15
C00494203,CT,06784,12182016,300
C00010603,WA,984992627,12282016,7
C00010603,AK,996456967,12302016,100
C00425975,AR,722120000,12162016,25
C00033555,GA,30180,12292016,5
C00019331,CO,802012176,12062016,15
C00010603,TX,791202321,12062016,50
C00010603,NC,270509753,12142016,10
C00010603,DC,200085608,12282016,10
C00002972,NC,278588300,12052016,50
C00458000,MI,48307,12312016,100
C00010603,NY,100186404,12182016,100
C00010603,WA,981163646,12022016,10
C00580100,NY,10583,12082016,-300
C00438747,CA,95070,12122016,50
C00611285,NJ,08852,12012016,300
C00581199,NY,13850,12032016,500
C00010603,PA,181041902,12282016,25
C00010603,NM,875011337,12152016,25
C00002972,OH,45858,12162016,250
C00010603,CA,950705704,12192016,100
C00010603,MA,021384827,12162016,25
C00623884,MA,02045,12272016,300
C00002972,IL,629820733,12192016,500
C00581199,IL,60634,12042016,250
C00580100,CT,06801,12292016,250
C00458000,IA,522413334,12042016,25
C00010603,CA,946114922,12032016,25
C00544957,PA,15215,12312016,166
C00010603,VT,054651062,12112016,50
C00010603,CA,900464912,12282016,50
C00010603,CA,922772111,12072016,17
C00010603,NY,100372327,12292016,50
C00010603,CA,930631107,12132016,10
C00010603,CA,943013530,12072016,25
C00458000,ND,58482,12182016,2
C00010603,AZ,863364427,12282016,10
C00581199,FL,32301,12032016,64
C00575449,IL,606472333,12162016,2700
C00000935,CA,943013812,12072016,775
C00019331,WI,537112212,12012016,25
C00010603,MD,212286138,12312016,150
C00073056,VA,223141795,12312016,25
C00010603,AZ,853952025,12132016,25
C00286807,VA,22611,12202016,40
C00010603,AL,368534243,12282016,50
C00343459,CA,921264427,12212016,100
C00010603,IL,629012007,12032016,10
C00010603,MA,010383806,12212016,10
C00580100,MI,48322,12252016,500
C00560599,CA,95031,12202016,35
C00010603,CA,928867316,12272016,250
C00010603,VA,240181028,12082016,25
C00286807,NH,03842,12202016,40
C00575795,CA,917243813,12242016,10
C00010603,VA,222023236,12092016,10
C00010603,NY,104626904,12162016,3
C00002972,FL,321778972,12152016,10
C00580100,CA,95624,12072016,250
C00002972,NC,280368944,12082016,41
C00010603,TX,766433754,12062016,20
C00575795,,,12072016,375
C00021121,NY,14032,12232016,12
C00458000,CA,90039,11302016,100
C00010603,AK,998271512,12172016,10
C00010603,CA,946101031,12012016,25
C00406892,CA,95054,12312016,80
C00458000,GA,30319,12312016,15
C00010603,NY,114151346,12072016,10
C00010603,VA,223141166,12162016,25
C00343459,OR,972214106,12082016,500
C00458000,DC,20003,12182016,25
C00002972,OH,433010224,12082016,40
C00010603,GA,305232708,12252016,50
C00010603,TX,752195546,12302016,10
C00581199,NY,10013,11302016,2700
C00002972,MN,560749743,12012016,525
C00010603,OR,970029547,12182016,25
C00581199,CA,905044622,12022016,100
C00458000,FL,34982,12112016,10
C00010603,TX,750133747,11302016,25
C00580100,GA,30506,12112016,35
C00010603,MA,017734120,11302016,25
C00458000,NY,10013,12312016,250
C00010603,FL,321744859,12172016,10
C00010603,GA,308094445,12082016,25
C00362707,CA,95134,12312016,30
C00010603,NV,891352520,12132016,10
C00010603,VI,008052101,12262016,10
C00010603,DC,200011112,12282016,25
C00010603,CA,921045655,12172016,10
C00010603,VA,232303662,12242016,25
C00425975,AR,722120000,12302016,70
C00010603,KS,665023752,12122016,10
C00010603,IL,601924551,12132016,3
C00010603,TN,370438913,12282016,50
C00010603,IN,461515957,12132016,50
C00580100,TX,79707,12022016,-250
C00230789,OR,97223,12162016,19
C00010603,FL,335562315,12172016,10
C00010603,VA,232303717,12162016,25
C00002972,FL,344506509,12192016,10
C00608398,LA,71107,12052016,500
C00002972,VA,222031867,12082016,41
C00458000,CA,92143,12182016,1
C00580100,CA,90274,11302016,-400
C00010603,NC,281159378,12232016,10
C00270934,OH,44718,12022016,100
C00286807,DC,20036,12292016,200
C00010603,CA,914034614,12282016,10
C00581199,IL,60527,12072016,100
C00010603,CA,946114820,12142016,25
C00010603,WA,985035912,12242016,50
C00010603,VA,231122423,12072016,25
C00010603,IL,600911605,12062016,25
C00458000,CA,95076,12312016,20
C00458000,TN,38256,12112016,5
C00010603,MD,211174877,12132016,25
C00010603,MI,488237263,12022016,10
C00575795,IN,460378978,12212016,25
C00608398,CT,06460,12092016,50
C00010603,CA,945981531,12282016,35
C00580100,NC,28405,12212016,100
C00410126,MA,01254,12192016,500
C00010603,GA,313166340,12092016,5
C00423871,NC,28086,12012016,100
C00580100,NC,28117,12012016,749
C00010603,CA,951241136,12212016,100
C00550491,MO,63101,12062016,50
C00425975,GA,307210000,12022016,55
C00010603,CA,900322411,12282016,55
C00010603,CO,814162656,12202016,10
C00010603,PA,171031425,12282016,10
C00286807,TX,79936,12202016,40
C00580100,NC,28612,12012016,300
C00010603,CA,917412667,12122016,10
C00575795,CA,940873138,12012016,37
C00620518,FL,341027731,12262016,-2300
C00010603,WV,247403905,12282016,10
C00010603,SC,296729181,12182016,10
C00554261,AZ,85253,12082016,966
C00010603,PA,193121283,12072016,100
C00010603,TX,78043,12282016,25
C00033555,TX,78209,12082016,7
C00010603,WA,980749352,12182016,25
C00580100,MO,63901,12012016,300
C00540112,WA,98498,12022016,50
C00230789,OR,97223,12302016,38
C00544957,PA,16148,12312016,33
C00002972,AL,363303943,12302016,10
C00581199,NC,27518,12042016,500
C00034488,MO,63026,12162016,200
C00581199,KY,40202,11302016,500
C00428581,IL,62521,12312016,18
C00010603,OH,447083708,12232016,25
C00458000,OR,97219,12182016,10
C00019331,HI,96753,11302016,50
C00459255,NJ,07024,12202016,2000
C00438747,NY,12206,12132016,50
C00010603,NV,894504223,12102016,25
C00010603,MA,010383806,12072016,10
C00512236,CA,921062805,12132016,225
C00617662,LA,70544,12062016,1000
C00002972,MN,559710626,12022016,100
C00010603,MA,024218061,12162016,100
C00237198,CA,92270,12312016,-2400
C00002972,CO,800203251,12292016,20
C00580100,TX,77498,12242016,-250
C00580100,FL,32080,12012016,2000
C00575795,WI,53711,12012016,100
C00458000,MD,21045,11302016,10
C00580100,OH,44622,12042016,-1000
C00010603,VA,245513761,12192016,25
C00458000,CA,90025,12182016,25
C00608398,LA,70526,12062016,500
C00010603,CA,953039739,12072016,50
C00073056,MD,207741759,11302016,20
C00581199,CA,95035,12012016,600
C00010603,MN,553919773,12272016,25
C00458000,NJ,,12312016,10
C00458000,NY,100176503,12112016,125
C00580100,WA,98053,12212016,-99
C00010603,IN,477141375,12032016,5
C00010603,AZ,853731638,12092016,3
C00010603,VA,228515036,12012016,50
C00575795,AZ,852833310,12062016,25
C00010603,IA,528042635,12282016,10
C00010603,IL,600314214,12272016,10
C00580100,NY,10016,12262016,1000
C00575795,,01210,11302016,60
C00161604,CA,91723,12142016,100
C00010603,NC,279549376,12052016,25
C00010603,NY,110503107,12182016,10
C00019331,FL,334345436,12032016,25
C00010603,WA,983731249,12072016,25
C00010603,FL,325364810,12232016,50
C00010603,PA,193205813,12012016,10
C00033555,KY,40741,12012016,5
C00578484,CA,941090412,12022016,250
C00461046,VA,220662638,12112016,900
C00010603,CO,804012173,12072016,10
C00458000,CO,80302,12112016,125
C00002972,FL,347858382,12192016,20
C00575795,OR,970344853,12012016,100
C00010603,NJ,085423103,12142016,100
C00000935,CA,941113308,12072016,4000
C00580100,WA,98053,12122016,74
C00010603,NY,101282017,12102016,10
C00608398,LA,70118,12062016,1000
C00010603,NH,030323984,12202016,25
C00010603,OR,972197021,12252016,2500
C00582692,SD,57430,12262016,10
C00010603,VA,201911743,12022016,30
C00002972,VA,223141459,12082016,41
C00010603,CA,943042002,12122016,100
C00033555,GA,30621,12152016,5
C00010603,TN,372052029,12082016,10
C00286807,OK,73103,12202016,30
C00033555,TX,78266,12292016,5
C00010603,TX,770981720,12032016,10
C00580100,WA,98003,12152016,-300
C00010603,VA,232356274,12282016,10
C00580100,AL,35242,12172016,210
C00581199,NY,11361,12032016,100
C00010603,NY,100246135,12182016,210
C00010603,MO,631103606,12042016,10
C00602920,VA,22101,12022016,2700
C00617662,LA,70810,12012016,2700
C00010603,CT,068011810,12122016,25
C00333666,ME,04901,12212016,1000
C00033555,AR,72579,12222016,5
C00580100,NC,27529,12222016,-184
C00502773,DC,200031543,12092016,250
C00550491,MO,63101,12062016,75
C00010603,NJ,078342926,12172016,5
C00333104,CO,80202,12092016,200
C00010603,SC,292232615,12092016,5
C00010603,CA,946091058,12172016,25
C00550491,MO,63101,12062016,75
C00423871,NC,28105,12012016,25
C00010603,WA,980045721,12242016,10
C00608398,LA,70118,12072016,2700
C00010603,NY,100032739,12272016,250
C00010603,NC,289064127,12042016,50
C00406892,CA,95054,12312016,192
C00230789,CA,95742,12302016,20
C00010603,CA,921073615,12252016,10
C00580100,AL,36583,12172016,280
C00581199,VA,22101,12082016,100
C00431429,NY,14502,12092016,10
C00010603,VA,236062612,12062016,10
C00286807,HI,96782,12202016,40
C00010603,OH,452363838,12282016,50
C00325076,VA,20151,12312016,250
C00425975,NY,146040000,12022016,25
C00010603,CA,934281829,12282016,50
C00370056,NY,100212679,12122016,1000
C00286807,IL,61530,12202016,20
C00010603,MN,564680130,12112016,50
C00458000,GA,30339,12112016,50
C00002972,FL,338731310,11302016,10
C00580100,WA,99223,12302016,-500
C00010603,FL,334368612,12212016,25
C00010603,LA,711069385,12282016,50
C00010603,CA,902603023,12282016,25
C00010603,IL,605549260,12282016,5
C00010603,WA,980093406,12092016,50
C00431429,NY,12309,12092016,10
C00010603,DC,200093804,12102016,25
C00362707,CA,95134,12312016,57
C00010603,DC,200113717,12222016,10
C00010603,CA,910013430,12222016,10
C00010603,CA,940875237,12162016,25
C00459255,CA,94533,12132016,2700
C00010603,GA,313265254,12272016,10
C00010603,CT,067961407,12202016,10
C00010603,VA,223076560,12212016,10
C00010603,FL,336472032,12112016,10
C00033555,GA,31792,12082016,5
C00010603,WA,981172523,12062016,50
C00579896,FL,34986,12122016,500
C00010603,OH,454301441,12092016,50
C00010603,CA,932212403,12282016,10
C00010603,VA,230050582,12282016,10
C00010603,NY,100116838,12312016,100
C00002972,FL,337014005,12052016,20
C00458000,TX,79924,12182016,10
C00608398,LA,70115,12102016,1000
C00461046,FL,331462946,12062016,566
C00580100,CO,81501,12092016,-250
C00010603,VA,231132020,12282016,250
C00010603,MI,483354119,12282016,25
C00575795,NY,112172215,12122016,200
C00608398,WA,98662,12022016,250
C00270934,OH,44646,12132016,281
C00580100,WI,53092,12142016,372
C00010603,VA,220306652,12202016,10
C00010603,CA,949411320,12062016,250
C00010603,NC,288032195,12122016,10
C00010603,RI,028811826,12162016,25
C00540112,WA,98040,12022016,150
C00010603,CA,902914017,12282016,50
C00002972,AL,361111527,12302016,57
C00010603,OR,974031945,12272016,10
C00410324,TX,75093,12312016,50
C00230789,CA,91367,12162016,38
C00580100,IN,47832,11302016,250
C00197863,NJ,07442,12012016,115
C00010603,IN,477141375,12022016,10
C00620518,IL,60610,12302016,2700
C00073056,MD,211080000,11302016,40
C00580100,NV,89509,12012016,2700
C00019331,WI,540248208,12092016,25
C00002972,FL,320559508,12162016,19
C00575795,NV,890147885,12082016,-100
C00010603,FL,331497046,12082016,25
C00010603,NJ,076601913,12072016,10
C00010603,FL,331382330,12282016,25
C00010603,LA,705091245,12282016,25
C00021121,NY,12054,12302016,10
C00425975,GA,305110000,12162016,10
C00010603,NC,279549376,12142016,10
C00575795,NY,104554717,12232016,25
C00010603,WV,250642306,12202016,10
C00575795,TX,770416014,12142016,100
C00581199,CA,94597,12072016,250
C00550871,MT,598401556,12232016,250
C00458000,CA,94118,12182016,3
C00608398,LA,70605,12072016,250
C00010603,NY,100242800,12192016,50
C00267849,IL,605439464,12312016,20
C00575795,CA,907553787,12152016,-100
C00580100,AL,35802,12082016,-1500
C00580100,AZ,85020,12302016,75
C00580100,TX,78070,12012016,-2700
C00580100,AL,36693,12172016,165
C00002972,OH,450039784,12052016,38
C00590307,NC,28266,12242016,615
C00438747,IA,50681,12082016,100
C00021121,NY,10986,12052016,217
C00010603,PA,190103042,12202016,20
C00581199,CA,94027,12082016,2700
C00010603,AZ,852559151,12282016,100
C00010603,IN,478074402,12212016,50
C00580100,OK,74132,12142016,-225
C00010603,MI,483041856,12212016,25
C00267849,TX,778458927,12312016,25
C00425975,NY,146040000,12302016,25
C00580100,TX,78942,12012016,550
C00010603,OH,452232013,12312016,10
C00458000,NY,10009,12042016,3
C00458000,WA,98052,12252016,20
C00010603,AK,998271512,12272016,10
C00325076,CO,80524,12062016,38
C00575795,CT,068774551,12212016,7
C00010603,,,12222016,10
C00441808,PA,194466512,12182016,20
C00608398,LA,70518,12062016,2500
C00580100,GA,30813,12222016,-250
C00010603,CA,921045655,12152016,10
C00010603,WI,53012,12052016,25
C00010603,NH,038015584,12212016,25
C00010603,GA,303054913,12032016,25
C00010603,AZ,850071412,12092016,10
C00608398,LA,70665,12012016,2700
C00153031,OR,973219383,12292016,70
C00002972,OK,748207501,12152016,41
C00010603,MD,208785792,12282016,10
C00160937,SD,570336721,12092016,25
C00002972,UT,84095,12292016,76
C00000935,IL,606143453,12182016,2250
C00580100,TX,75219,12012016,1596
C00004879,DC,20002,12302016,60
C00019331,WI,531861601,12282016,25
C00010603,WI,537264051,12042016,100
C00010603,CA,928217636,12262016,10
C00010603,PA,165083123,12062016,25
C00010603,TN,385780220,12282016,25
C00458000,NC,27006,12182016,6
C00580100,FL,33139,12172016,59
C00410324,TX,78023,12312016,75
C00010603,KY,402071505,12282016,25
C00425975,AR,722120000,12162016,10
C00458000,TX,77007,12312016,25
C00010603,TX,770795210,12042016,7
C00010603,AZ,857193846,12282016,25
C00581199,AZ,85042,12022016,1000
C00575795,NY,100236269,12092016,170
C00010603,NV,890524173,12062016,250
C00010603,IL,628211355,12272016,10
C00010603,MI,481039172,12282016,10
C00010603,TN,379225110,12162016,50
C00006486,IN,47441,12152016,100
C00019331,WI,537117210,12242016,6
C00580100,FL,32176,11302016,500
C00580100,TX,76067,12082016,-1000
C00010603,WA,981037554,12052016,10
C00010603,TX,774505224,12202016,10
C00010603,OR,973305202,12112016,15
C00010603,CA,951234754,12282016,10
C00458000,NY,10011,12042016,25
C00580100,AL,35901,12172016,325
C00458000,CO,80424,12252016,5
C00019331,LA,703605932,12152016,25
C00010603,MI,481983655,12172016,25
C00325076,FL,32258,12302016,60
C00425975,IA,502080000,12302016,10
C00013342,MD,20910,12222016,68
C00033555,GA,30180,12152016,5
C00580100,AL,36551,12172016,317
C00580100,MO,65616,11302016,250
C00010603,NJ,074503516,12012016,15
C00010603,PA,152271416,12312016,10
C00010603,WA,981662043,12172016,10
C00010603,TX,786413065,12082016,25
C00458000,CA,91324,12042016,25
C00010603,MO,631314730,12152016,50
C00021121,NY,12065,12022016,204
C00010603,AK,35006,12072016,25
C00580100,IN,47304,12012016,99
C00458000,CA,90039,12252016,7
C00002972,WI,547418916,12152016,500
C00589234,MN,55123,12302016,250
C00406892,CA,95054,12312016,192
C00160937,SD,57751,12222016,25
C00010603,FL,334703062,12102016,25
C00458000,SD,57702,12112016,25
C00010603,MA,024922961,12062016,25
C00575795,PA,168031449,12132016,-27
C00010603,NJ,070461419,12202016,10
C00458000,VT,,12112016,10
C00580100,FL,33919,12012016,2700
C00458000,CA,900496625,12182016,100
C00580100,NY,13479,12012016,950
C00458000,TX,75601,12182016,25
C00580100,FL,33469,12072016,250
C00010603,FL,335562315,12012016,10
C00331017,CA,95367,12212016,50
C00010603,NY,11413,12142016,25
C00458000,PA,19147,12182016,10
C00010603,CA,910112450,12282016,10
C00458000,NY,10548,12112016,1
C00580100,WA,98053,12102016,74
C00010603,VA,201912508,12282016,10
C00580100,WA,98053,12212016,-74
C00010603,IL,606108218,12252016,25
C00010603,NC,277139366,12072016,50
C00341800,MD,20910,12302016,150
C00580100,SC,29212,12282016,500
C00010603,KS,660441011,12282016,50
C00010603,CA,951182015,12232016,25
C00010603,NJ,086105044,12032016,20
C00010603,OH,432141850,12142016,10
C00010603,NY,113546255,12292016,10
C00575795,OH,452082312,12172016,25
C00010603,CA,946114820,12262016,25
C00541011,VA,221013303,12232016,1875
C00544957,CA,93604,12312016,33
C00458000,CA,945302709,12182016,2
C00108613,IN,472017256,12062016,75
C00610212,WI,54115,12152016,2700
C00010603,TN,373257322,12142016,10
C00575795,MD,208601269,12212016,200
C00010603,CA,943064501,12122016,50
C00580100,VA,22312,12272016,250
C00581199,NY,12148,12042016,500
C00286807,MO,63090,12202016,40
C00010603,NY,117870894,12272016,10
C00580100,VA,23221,12292016,250
C00073056,PA,156131807,12202016,200
C00033555,GA,31792,12012016,5
C00333658,CA,95054,12282016,50
C00580480,PA,19102,12282016,1000
C00010603,PA,152061610,12082016,10
C00010603,CA,914362744,12012016,25
C00010603,NE,681052026,12042016,25
C00362707,CA,95134,12312016,288
C00286807,OR,97213,12202016,40
C00001305,VA,234331109,12062016,175
C00608398,LA,70124,12052016,1000
C00010603,NY,120773617,12172016,10
C00581199,NJ,08550,12082016,500
C00362707,CA,95134,12312016,576
C00575795,NV,891214457,12072016,-25
C00608398,LA,70503,12062016,500
C00580100,WA,98053,12212016,-74
C00286807,FL,33027,12202016,20
C00010603,NC,275142129,12132016,25
C00458000,,10090,12112016,50
C00010603,WA,985847988,12152016,10
C00010603,CA,943013812,12262016,200
C00575795,VA,201702718,12022016,25
C00395889,IL,600626066,12082016,140
C00541011,CA,934633026,12302016,30000
C00575795,WA,983663552,12012016,-25
C00010603,IA,501259003,12262016,50
C00010603,MA,010951430,12142016,10
C00425975,AR,722120000,12022016,75
C00073056,WA,983708438,11302016,300
C00580100,LA,70360,11302016,250
C00286807,FL,34689,12062016,10
C00010603,MA,023592119,12282016,50
C00010603,CA,902603491,12022016,10
C00580100,VA,24592,12042016,1000
C00033555,GA,30520,12222016,5
C00575795,NY,104554717,12232016,25
C00580100,VA,20147,12082016,250
C00010603,TX,787452720,12172016,25
C00575795,FL,344828534,12012016,19
C00010603,MT,597159381,12212016,25
C00010603,NJ,080033926,12192016,10
C00425975,AR,722120000,12302016,10
C00010603,GA,314041753,12282016,10
C00410324,KS,67801,12312016,25
C00458000,AK,99826,12112016,25
C00010603,MD,209101540,12282016,25
C00585976,VA,229323363,12212016,700
C00580100,TN,38018,11302016,100
C00237198,CA,90010,12312016,-2600
C00580100,TX,77354,12192016,250
C00306860,IN,463109444,12092016,50
C00010603,GA,303093384,12062016,50
C00010603,VA,220154445,12222016,25
C00458000,NM,88007,12312016,5
C00010603,PA,152174503,12132016,10
C00010603,CA,931112924,12062016,100
C00010603,VA,201904306,12142016,25
C00423871,NC,28210,12012016,20
C00010603,CA,941322813,12232016,10
C00010603,NY,100117954,11302016,10
C00458000,PA,19106,11302016,100
C00010603,VA,240182017,12152016,25
C00010603,WA,981184749,12282016,25
C00033555,OH,43617,12012016,5
C00458000,TX,78238,12182016,100
C00010603,CA,902665711,12282016,50
C00010603,GA,303093384,12042016,50
C00461046,CA,941333692,12132016,300
C00010603,TX,797613527,12082016,50
C00575795,OR,974043146,12132016,-1
C00002972,OH,433249687,12152016,41
C00573519,MO,63764,12212016,-1000
C00010603,LA,708095306,12282016,25
C00608398,LA,70508,12032016,2700
C00552786,WA,991418688,12172016,45
C00010603,NY,105382302,12062016,50
C00021121,NY,14586,12152016,400
C00010603,FL,334377052,12092016,25
C00161067,TX,770554110,12052016,50
C00600833,VA,22213,12152016,100
C00010603,NC,271064265,12022016,10
C00002972,VA,201514105,12082016,41
C00010603,MD,209062143,12282016,25
C00458000,CA,92007,12312016,100
C00010603,CA,902124562,12292016,50
C00423871,NC,28139,12012016,41
C00438747,IL,60010,12062016,50
